x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,y
208255.44236957683,212577.83255378727,216225.47578589036,220628.39952380565,225755.01686389997,229596.0408400788,232437.35694838464,234488.82475469192,235180.63535786382,231491.4762886211,225296.73755032677,218738.49294090064,213606.0716995871,209902.2014959218,208631.67824644432,208284.9024912399,223442.25505061387,211316.1263416501,213232.1358649172,225418.92111881624,1
208204.1443990832,212506.23941257986,216151.23544567183,220587.18723870642,225772.41672286164,229680.43658773848,232585.83421418775,234679.40586877134,235388.05292648845,231680.1151741874,225456.56344652444,218864.72206363906,213677.400032438,209921.4088188326,208616.05920661218,208248.84216631643,223646.28690710652,211247.91142992995,213130.39053347893,225576.48833466004,1
208330.79162658486,212634.893090069,216275.169320987,220690.26009766903,225845.6391355566,229740.90596762407,232642.14455114998,234730.359638931,235431.47588876323,231752.23769826302,225552.29090242792,218956.36691775167,213758.36959850503,210001.74508857226,208708.67693796312,208359.77011396165,223634.9030172846,211383.46761485317,213238.11540145244,225529.18937435606,1
208703.24552710785,212957.7000315166,216555.91838928958,220935.5167600826,226056.4136821408,229953.56893393645,232890.9879999941,235027.67566778717,235746.66214724616,232065.01930546074,225811.65209443553,219182.42356129267,213996.38725998925,210277.96033707878,209026.50928480426,208710.22679953199,223990.7073241998,211541.85369157122,213298.9915927652,225777.60504054467,1
208747.6150528289,212940.1350579716,216494.6411328721,220880.40318095637,226096.7996231074,230131.04589246146,233174.81838367015,235358.03804651144,236096.03497590823,232399.43129595986,226169.2868005625,219514.36029157636,214254.86604469412,210453.37805290386,209136.4121803139,208778.37209799563,224312.4369378222,211799.99775094772,213429.08463844346,225958.76685866402,1
208508.87571034706,212712.5079199814,216279.15568915947,220668.5679666407,225866.36988248365,229843.71314080933,232818.09268945252,234950.14862010066,235679.9296419254,232022.31510260416,225897.01963948272,219343.29308687593,214134.8894196113,210328.5032412714,208970.49169290048,208574.0868755579,224245.56675557737,211854.90915940795,213546.20195681663,225964.92796204262,1
208336.7719171605,212552.94276566873,216139.53106614403,220559.2264842693,225801.3947310644,229827.20050914728,232852.53164456066,235020.77319441736,235753.68590385182,232018.9589555799,225741.14913481934,219075.3371802643,213814.86325677024,210021.75119080488,208714.77392219618,208362.715263025,224071.67223165024,211423.9623145906,213097.328587434,225771.44201925138,1
208404.22264239323,212582.8344563647,216154.60299211263,220602.19503359235,225950.32716953155,230114.82754472469,233269.38272572306,235508.02072604606,236275.0360173642,232509.59274886007,226157.6997897219,219371.89572760116,213983.36923641636,210106.3736372204,208774.5545137629,208421.2060164532,224371.60660154378,211537.4289421439,213103.94862478433,225944.38767153947,1
208531.70313903037,212642.29689329996,216163.38367467237,220584.7765212354,225971.38397877716,230214.08653493758,233429.46047132782,235684.9472852769,236460.1572176639,232697.40743401714,226394.8122536803,219638.77171950584,214227.05069541335,210317.48787731887,208952.20519712157,208570.74758136919,224520.49692546084,211732.5932176639,213304.08524513268,226093.31151044468,1
208715.65716817032,212835.42702212444,216352.72511559832,220746.15549295195,226042.7292799889,230152.29765174718,233241.13598969375,235430.75141405725,236180.57896771916,232455.3086965011,226217.55313146074,219569.27539201843,214296.30511074825,210486.78115083423,209149.36288684772,208768.00754922442,224554.70590546157,211826.03206495897,213418.91333307218,226153.72211136273,1
208665.49496413,212772.37495644917,216267.5795922553,220605.83585091817,225804.91498093735,229816.66687565294,232843.05618361855,235008.16384793844,235764.6765071273,232090.76987083675,225973.61014399552,219456.95673399259,214274.0031972039,210490.66491869438,209141.26993662663,208738.53500389218,224529.82788934684,211920.81355463443,213516.81766785544,226136.30837112988,1
208890.36074483156,213038.79339172482,216559.83879342244,220880.71060883862,225982.7048399483,229842.2882706177,232714.6358193666,234794.22958182817,235522.89472638676,231883.30138591694,225821.5041468539,219410.75551510634,214343.4337354755,210643.26150615822,209334.3307820881,208950.246827186,224487.81864243728,212092.91780608552,213896.61539243575,226309.30489265744,1
209060.5303848747,213214.25029709216,216725.6952612888,221013.40713506087,226063.9042930279,229892.47631663902,232756.67421369662,234847.50022075218,235576.12114786686,231906.52870417593,225804.16842599146,219364.53702136126,214305.39805097482,210657.37305184483,209414.97964858514,209080.87142476716,224408.49723409428,212104.12260658186,213942.94406510994,226270.39812303806,1
209100.98263473032,213232.68755632083,216731.9215782335,220985.47092884677,225991.39981424797,229764.82789346165,232589.250565578,234651.5865104628,235383.61100090557,231706.91979159843,225613.88430340658,219238.9772185379,214275.15050509528,210704.10988858156,209481.03001745013,209140.75890033247,224368.06406502542,212060.01487383828,213795.092991937,226121.54566886034,1
209092.31960598796,213212.53525783846,216697.40426564484,220940.10893921021,225934.28240210222,229694.49813338905,232511.34751132695,234586.22176028497,235323.00722880528,231637.49665317114,225526.55456825477,219151.75984662306,214206.54378406567,210666.4249281707,209466.15232471545,209132.1187742068,224449.50368229218,211951.809953149,213670.3007601284,226184.6467072779,1
209129.9829972968,213330.23603753178,216875.08924995136,221147.41595928854,226130.6630199531,229866.77175494388,232678.15737504448,234752.3789935746,235489.30255090282,231781.1226441293,225603.15319575253,219160.99365298438,214177.92036596948,210622.67567288727,209439.31048846306,209134.71423900634,224441.35513382868,212128.5604889973,213842.23339342867,226173.1517465506,1
209268.95520227973,213491.79028141662,217055.43639792068,221356.98073245535,226375.1890694472,230137.52119176442,232960.28268838854,235023.76844686523,235745.396089726,232002.93730411658,225782.1129454793,219292.95990693732,214274.19319113737,210699.06508060754,209528.094613745,209244.49256629887,224683.726064562,212451.71119360861,214177.99478269825,226427.90436874802,1
209276.0469338817,213460.69824392797,217011.2312907122,221328.628356126,226402.38307948303,230214.29309845407,233053.44970263419,235116.1519966638,235837.6518038412,232090.69611533906,225891.13096397996,219423.87909939676,214398.56256080247,210805.96639929182,209603.37294737028,209286.67517534905,224865.1126027479,212439.93093579053,214139.67415690396,226576.88931223773,1
209102.16999910248,213278.24443984154,216824.93522401102,221150.1354281467,226243.63447785,230099.5909051906,232991.26875486207,235093.62144502433,235837.38743058193,232131.94390543812,225989.5497895137,219532.7003621941,214453.73878351855,210775.86226733302,209503.5683097013,209144.22211797046,224859.01409227794,212433.6562371951,214132.41263040027,226572.45608434096,1
209326.52965137069,213486.2096235963,217013.85366797153,221305.32619042497,226346.79480178835,230151.31854021928,233017.36800794792,235118.19886293137,235874.55694577383,232201.00057841718,226129.01949797507,219742.26058049593,214715.2327638775,211054.16905271568,209768.16911536743,209388.32387824747,224736.06949248648,212398.59957034833,214096.54783072797,226452.97266101494,1
209470.53861008235,213705.79993386226,217292.14450400037,221630.295624891,226729.5974077754,230588.41383240747,233494.9631164207,235595.15536506483,236342.6633193626,232621.6267512855,226466.47275349175,219977.1772758474,214871.89095266143,211162.14632682427,209875.64648834223,209511.33364852125,225120.41903546633,212918.67591639858,214530.25579963205,226743.55091144348,1
209400.2642514532,213703.2598285096,217345.26702690715,221729.47179822344,226865.73340964247,230745.48452640188,233678.20680124397,235797.3319644735,236557.42603142472,232843.1081060671,226615.74074163582,220038.1115020633,214887.31180266285,211146.5954435232,209834.4698485821,209458.55550910154,224917.24945916227,212794.62140863892,214593.628776786,226743.6903567308,1
209767.44947572355,213977.81369664596,217534.43511260074,221849.21162369163,226906.00311820218,230697.2086360606,233516.7518185166,235565.19587152102,236283.65062609545,232593.71684065045,226496.48731823644,220077.8218850985,215045.48865578955,211405.60200763048,210150.9104806567,209801.63117657648,225191.65320708367,213004.55048644994,214862.96122652956,227081.10074177766,1
209461.26012466592,213689.73849959616,217278.35682820997,221650.45678506698,226803.30045397845,230701.1246497126,233624.329641998,235743.16561051132,236482.41868379217,232720.3158946496,226477.1398888854,219904.71727111324,214746.77267476494,211047.17274067044,209800.14897378397,209474.1469923065,225409.0362958614,212816.95668357515,214559.75325809896,227177.13095044447,1
209838.14839661718,214046.77845059618,217617.24205608957,221964.20263240134,227073.67919724673,230926.18356804096,233821.01356222053,235925.40682326304,236666.57085047403,232913.04973979623,226702.17107393497,220198.3402056946,215103.09441586983,211438.82480334496,210192.1632761705,209859.0738942221,225543.29217743606,213062.4610266878,214827.0870977598,227324.63434472546,1
209901.6361428241,214108.06489604537,217665.96265884172,221989.08710504384,227056.03794437935,230850.4178269306,233680.4911889523,235748.22769928968,236479.87280041963,232762.26212622042,226633.9770841768,220212.14432216497,215176.65704456237,211541.2369588263,210291.17812895137,209944.0433838264,225569.20783291897,213192.84448151165,214967.58564620855,227364.48586692504,1
209919.5899896813,214149.4440102818,217727.14776194489,222069.76712402594,227169.55473010003,231007.01341127206,233882.0109235211,235975.47365121232,236709.5869176481,232976.03547879044,226788.7447711665,220289.51051694888,215212.6211359473,211565.08780439507,210319.34241255713,209969.0795865712,225522.40110995213,213125.04401270617,214882.7774112476,227311.59847139183,1
209978.7545972731,214171.9414279386,217729.3922989154,222059.28853813183,227149.93229146252,230988.8631049191,233892.15714068714,236018.84711149524,236778.36731024017,233067.34057477562,226911.73272230712,220445.76752515254,215369.26267124555,211688.69583639348,210407.27802446214,210038.53763334136,225683.69128021004,213293.93958234278,214980.81702864624,227394.63025203577,1
210097.85954308312,214309.05278911538,217868.31301877642,222196.11284478093,227306.07549504357,231182.5427409229,234099.49130521392,236218.4441927937,236963.09722143738,233227.12259145998,227036.76294022304,220508.47632985437,215379.5954048547,211699.75846847324,210456.71495903662,210125.9889937488,225743.3029726421,213312.49033685663,215041.38382102054,227493.71069963332,1
210020.41288368823,214255.6293001405,217841.24066792463,222200.8472422985,227350.1700804683,231268.0654999468,234228.06615920775,236377.48154181358,237138.3521465411,233390.66252205675,227168.0207876301,220593.8954659281,215410.91984984995,211676.68742072897,210399.5934061125,210053.00664340612,225702.1212013477,213222.12938747767,214921.40398612845,227418.84016671852,1
210110.36244790303,214372.85753350466,217978.1179551412,222336.7916848762,227454.19783790412,231321.2764577841,234236.3650104744,236357.46951160108,237111.75043416864,233356.76748880374,227120.34183252073,220565.61121245546,215435.59714013227,211745.59386411752,210485.0207731346,210140.4743666606,225755.498075614,213347.58553355737,215034.38388458386,227459.79500493972,1
209640.72940993006,213911.26817033524,217534.36721448338,221938.14768266762,227144.31084317257,231109.24088577714,234099.78634894916,236261.57625727728,237017.90935349718,233224.251900106,226908.958670176,220256.29205000997,215034.96425214762,211289.48179612547,210014.75690751727,209668.32866911744,225651.90951935673,213035.02944755513,214744.4373616132,227377.4396054691,1
209662.0425033997,213935.71230018084,217557.46531781027,221968.72210636444,227174.54808438118,231128.1543561563,234090.38838266127,236227.46634225323,236961.59268776642,233163.32497125815,226845.40404984687,220196.2932210968,214980.4174972303,211250.6737082409,209997.34861284477,209671.71819234308,225415.65553808596,212895.1022946346,214717.9127660195,227263.68798439542,1
209553.55941754306,213800.12804852732,217406.85610750178,221839.5793685861,227115.47062939985,231200.1793092673,234342.93941840602,236603.09285798145,237385.35766557156,233579.49670744914,227195.15747316164,220402.52830258568,215036.3675435756,211189.868461517,209889.93700980174,209558.72194830148,225577.01483992077,212778.01549569023,214555.70084600596,227375.9790283947,1
209680.60604310245,213977.61794982984,217634.54804938397,222146.94133344892,227513.96206322915,231658.13581484155,234830.2418597594,237115.40387093063,237901.05688907206,234052.36357697667,227580.96110044335,220701.86825501992,215264.48432450707,211354.23225540962,210025.95056644676,209684.94081816403,226099.97709794884,213089.36999450534,214823.5654110877,227858.13052252025,1
210001.04957753507,214237.73797661738,217849.0838975904,222318.28749904988,227660.11297362176,231804.9527317871,234989.67639385705,237289.08724734056,238101.081772081,234295.58981155907,227909.56776688632,221109.36321959685,215700.66145977762,211778.52275307704,210411.9519766101,210037.90428544988,226363.16501304778,213467.6881720603,215140.90678806498,228045.84917416907,1
210352.66962735832,214561.91147350977,218149.06833171577,222574.60405871397,227858.90459187463,231943.3961956001,235072.9049787681,237338.75615363332,238141.06411861326,234364.62659145717,228041.45427426192,221314.58670930468,215983.41771138506,212122.54204273503,210775.9135686145,210398.05126372003,226459.84068318372,213684.36284278668,215428.97214013123,228218.31893082845,1
210556.87111677913,214736.81999455608,218299.18396338145,222742.34910553583,228128.55584750124,232356.56938817684,235594.79741857457,237913.9854985297,238725.83962525873,234879.27535402874,228442.63120387963,221575.965470862,216134.1371324088,212238.68638277386,210917.48593390494,210572.61786494232,227059.8027811559,214045.1369155887,215690.00967417652,228715.67158366446,1
210770.0657584779,214958.22507458937,218534.33604920446,222965.75620899085,228273.03961125267,232334.899446192,235379.9984178835,237567.37149779638,238340.1035979915,234546.1445996566,228270.98787222157,221628.69256768405,216370.35730742937,212561.3414695149,211224.6969896603,210836.944043173,227205.3617962513,214201.96679969196,215899.78828252398,228910.11463336498,1
211010.24082506468,215249.53037653913,218875.92005935375,223344.86035683198,228653.14475597034,232655.94413432208,235627.13680902193,237778.8468424189,238542.63388657413,234696.41333653612,228346.0981465808,221690.1103080673,216446.28200661132,212666.8749298055,211382.6979322102,211035.68651650308,227491.0346950545,214495.81247253137,216220.6271181137,229224.15330303638,1
211304.23197374347,215512.88375239252,219121.38606154485,223613.50700106364,229000.86995001347,233078.69669574898,236056.24062590636,238187.42908608215,238924.2633431579,235032.6514198979,228627.70441418156,221923.99422606005,216662.47258300686,212913.82361370738,211654.87644017136,211322.66206817538,227852.65866070858,214739.29252251354,216419.9273697598,229538.4792966697,1
211231.34142790432,215478.65956755177,219109.1148338362,223599.74898027343,228949.8582559446,233003.04570882345,235999.18323849957,238159.24668121547,238900.00465149796,235004.97006352816,228557.05073318686,221795.17855883724,216507.77815997734,212762.50029920798,211532.89475453895,211225.36649316002,227763.1003242213,214635.0273091144,216386.49612531147,229532.15467266119,1
211355.1631296673,215602.89131464929,219240.18769949424,223764.6547170229,229193.09529956244,233317.85847591568,236326.27153089916,238465.69739716552,239187.20729975717,235239.16498420227,228718.97768731843,221897.25132555794,216578.85246568575,212833.87094812942,211619.4922108576,211328.8999144807,227969.62316239625,214786.25247519644,216467.21763598008,229659.18487386717,1
211469.9226859784,215620.41736248537,219166.3049643573,223564.17047918955,228847.82356402767,232867.10910828033,235844.70741537443,237985.22589291338,238730.89473167752,234871.93665665094,228541.79617275603,221914.74996905567,216727.83925652085,213044.729563876,211816.97605783257,211489.1947189612,227636.1642910487,214688.58062449226,216383.79117827353,229340.9592878781,1
211310.77116594455,215480.3678328747,219033.92648127352,223427.48062103015,228691.6356490174,232718.07524373854,235744.27310326483,237931.79070549895,238699.09312212557,234872.21841799055,228564.44842876654,221905.97241308296,216671.22089222167,212927.51734261375,211666.67556803988,211328.30754559964,227537.37609523837,214637.97650340412,216328.31801934316,229247.4889287721,1
211406.00276919486,215594.47356225015,219164.4606358096,223572.11127477686,228827.0656148903,232809.8607559923,235777.5311308963,237941.6590803061,238693.35962415586,234812.0524673156,228411.06118828416,221737.34665367915,216549.37397620696,212878.80606894306,211684.26148560824,211391.70067885262,227556.8057533377,214633.42352828186,216356.85631784794,229300.34727488647,1
211418.82191878735,215715.82284684255,219366.01131001153,223783.57938689674,228920.02377137286,232727.99176253757,235579.65007392314,237689.06116297116,238454.42954009146,234674.90688493344,228397.46957356512,221869.50557417795,216808.57525680962,213132.8280893001,211850.69233086298,211475.524365504,227436.79373068915,214804.9677255539,216489.75205738452,229146.68722297903,1
211106.75305112638,215403.57552254363,219063.4430930203,223516.5072972478,228724.04390957436,232599.98632703826,235493.41002737734,237615.45030121133,238378.54545716656,234568.8294181638,228250.02368666246,221672.93695597578,216553.2536288275,212841.72684836376,211547.60014695383,211169.08989426974,227385.31989923771,214567.7520288469,216296.45401705487,229137.23371777905,1
211085.2368225835,215384.70709880284,219045.95015438134,223521.0223571613,228760.1901865024,232643.10737900474,235507.31214459118,237602.80880836328,238343.01502324175,234493.21391658628,228124.01721482803,221514.9086683361,216389.2195579198,212695.1642882471,211447.9055507914,211109.35546619736,227541.61274800566,214743.17073211324,216453.11576833136,229280.83415499146,1
211215.87967024703,215478.77049670205,219101.48021806462,223537.31454671788,228738.81465529065,232597.37473339468,235448.3327495771,237547.244976561,238286.03132911038,234430.31678192483,228050.76806296574,221458.2892013013,216369.77772600477,212734.9441912827,211530.83264330338,211220.78447029935,227495.6423455805,214684.0169312325,216419.01804439104,229259.49638502096,1
211160.1240875416,215482.9233174951,219148.72328416377,223578.3900371402,228755.9789815763,232626.9296148311,235536.75378551197,237688.08040302503,238452.5655899079,234605.7294056081,228158.028318461,221447.17673302238,216317.6128111104,212674.5325172408,211479.30398237237,211170.0139757531,227415.14314823516,214767.61176039005,216448.91694590743,229124.34496216074,1
211040.29807807834,215378.28643913317,219073.44559627972,223539.03173429403,228754.2119496493,232635.72414631286,235558.58459048727,237709.99295517112,238486.35382136863,234628.208336229,228158.09025979662,221448.56365489573,216326.43886134773,212668.5259944967,211433.02757855054,211088.17416021175,227288.9576139647,214802.06321886007,216407.8928431259,228927.98055521626,1
211151.6861898046,215502.16934192437,219209.87571929727,223689.63108352345,228917.81366357123,232803.0682346025,235726.59047748524,237882.8834687354,238662.44650623258,234782.87345591653,228268.30495411163,221531.18546568253,216407.3690709216,212756.87778408782,211531.50223457473,211194.25179115578,227477.02964832683,214969.80681420473,216611.44068486846,229158.56018378376,1
211411.06909657738,215769.95476562998,219481.95251141555,223962.7590395372,229184.00567607122,233061.56819007383,235956.12780539808,238075.44807397286,238839.78733789845,234995.20889528113,228560.7482840391,221872.45262526468,216744.3569128569,213064.65774530993,211811.90326223386,211461.87650060712,227628.6784396575,215213.5818477987,216899.96889224972,229356.68133904843,1
211429.29140216537,215737.19328806363,219403.81307032908,223851.07361324684,229065.569085023,232966.44486201502,235901.5309800192,238055.07142335715,238829.35126780326,234988.41517062273,228583.1427036875,221915.4518091457,216777.0183698465,213088.53021826834,211833.7414713043,211480.00786484644,227682.72585064865,215066.77559358778,216636.9933932799,229282.07779716558,1
211639.11012195412,215955.0498434015,219630.16414422222,224074.0549834008,229284.47902356196,233195.58411579064,236151.8875091946,238322.5678652323,239117.0511647509,235309.16146991207,228950.58115592448,222307.31101213943,217166.97757561578,213438.66533837994,212129.10917523332,211730.38715025428,227853.27787233455,215352.4265605995,216934.95687253872,229469.15120117596,1
211775.048590491,216068.88167367442,219729.30449038587,224176.0677101912,229408.38416302076,233351.26578760069,236342.07813804765,238529.04242834507,239335.8375109287,235509.0287478845,229132.25351943288,222465.84549584723,217305.40563681442,213564.13630251403,212251.06631023035,211859.4594799923,228098.34754222893,215624.5480563257,217170.80526849485,229675.0447099427,1
211886.15740858548,216206.36550425587,219892.75192807155,224377.65788538576,229680.17140387074,233697.34515503637,236742.50650870477,238939.26727904714,239741.86449303402,235870.28649808062,229421.70497151083,222668.4493020059,217438.2974666287,213660.87682466174,212343.05619582196,211956.77971669548,228320.20286654853,215799.01224505703,217351.77134914882,229908.24247638384,1
211962.8767057833,216296.28008219725,220000.6480053105,224520.03720059287,229856.05707670053,233872.07653820675,236872.03031114023,239033.46850411114,239819.5974640238,235929.19265723822,229469.62288134109,222728.89934561134,217517.60188432454,213748.36995195778,212427.61084844018,212037.77867510353,228483.86862122538,215876.7017585319,217453.81355023952,230093.11675906475,1
212024.75831348088,216385.99803767278,220116.22156625777,224655.41803012457,230001.0914981101,234024.84693863103,237044.39109479304,239232.51979183036,240030.84292061772,236127.34701751138,229632.20624431816,222849.67486076112,217596.8403908577,213795.91052166803,212468.71949939814,212088.01878949758,228650.68786405728,216083.29432498154,217644.68934101443,230233.6934911864,1
212168.31571018347,216536.0800713501,220269.83209015324,224814.77007376685,230180.00385880555,234215.2251140561,237212.6038055171,239366.94478789277,240154.40675668741,236259.9971419286,229797.9368225356,223031.49838974793,217760.79990719663,213941.12392035328,212609.91176678523,212228.3425320859,228813.97098856306,216295.44051581816,217754.39513567107,230297.9707016064,1
212160.91493369048,216518.34893913247,220252.62616527642,224827.0835938868,230258.57980988463,234391.71060881135,237501.3131123218,239723.41477693248,240536.45131782987,236607.71384591507,230094.67645778158,223254.028814047,217892.64019533762,213996.31378105964,212629.15467247012,212234.25032874665,229016.81312566425,216395.39023970047,217834.53474490953,230476.13302153104,1
212493.47528424778,216842.56683371926,220558.3811917364,225099.61760822963,230469.9596794535,234520.22398943128,237550.17798934117,239734.70700354938,240529.60301853332,236592.0566213191,230070.97085292116,223251.57408569218,217958.98112221758,214161.61802717324,212870.29709075255,212523.8683403019,229223.3918229076,216527.0612223225,218135.73065772653,230870.60547031157,1
212818.74268149535,217197.90599440003,220944.65242870952,225524.70781000442,230941.2184904147,235028.10604031765,238072.37868036245,240249.5530209645,241036.55353520103,237108.88634029817,230608.2711444972,223791.65162611517,218472.66908935126,214618.23604879805,213271.34610328358,212883.40619923573,229555.6407462094,216895.19628854905,218541.88874587876,231241.45719721945,1
213191.43597681745,217558.12531215214,221287.02296542,225858.1746443369,231283.08505945938,235398.9532665235,238472.22792851145,240674.9822471248,241474.10310310847,237559.35080941982,231068.93096464456,224257.56142031614,218924.70222110383,215044.3049207329,213670.39249708597,213268.56286309948,229968.184082594,217352.81427915252,218867.70087408536,231512.99734231757,1
213805.65770563108,218131.00609658423,221832.14617808745,226393.30877077414,231815.95702931366,235930.31845758893,238995.40681763657,241189.82127046352,241990.20551540685,238097.40640344043,231658.49351772395,224900.2207440469,219601.52294957425,215724.1473414846,214324.37436621398,213899.69047096357,230340.02312963508,217777.64636058628,219300.32804231028,231881.8003956551,1
213981.1493160604,218307.48763727216,222020.02320766746,226606.6217053364,232067.44296747315,236206.8225710967,239290.85891357716,241493.62992804946,242304.3032116876,238412.5492220157,231986.04821043747,225233.30407932817,219925.1776724989,216017.1194939835,214574.00601431154,214109.70294625286,230626.7509262341,217960.7258501317,219569.36471005052,232254.95318475887,1
214462.34713264898,218739.40056637942,222419.7011014226,226974.7492985452,232393.93242896968,236496.3163345024,239578.24064734724,241809.76234101335,242642.39060376448,238778.22016021356,232391.17346842878,225696.2422403781,220449.3145789428,216568.46209657134,215108.10153178996,214618.74766455934,230887.97594122926,218248.54426615834,219823.97095960236,232481.20299199826,1
214271.26760396222,218589.0289883794,222304.74158408953,226903.00221364622,232412.5184040824,236616.52551999167,239770.36056578526,242013.4891733383,242841.36259763755,238944.8140153032,232492.86159843233,225691.58579317163,220348.00061023675,216405.00568427256,214927.07978079116,214428.17429591797,231147.0994800473,218347.09339273672,219912.83143220385,232729.43578127323,1
214961.62632739416,219306.1156870364,223046.22310359078,227637.65278739357,233075.69994941523,237113.58873697463,240091.60513264762,242234.32344157912,243027.72717084055,239155.572534397,232727.864716173,226053.31292933074,220891.14683544153,217091.29487602395,215654.40402437907,215148.61145398713,231628.35991276865,218868.3171013679,220589.1703790783,233369.5773883715,1
214973.0409646189,219273.01182921432,222969.44875330382,227528.31954034037,232965.03058439912,237054.03682136608,240053.7059592054,242206.36802501086,243005.65320517722,239110.08977236392,232717.90485724254,226022.8985042296,220777.08049476997,216946.05786626297,215546.02074844806,215096.93955824358,231743.24722865334,219106.16561219245,220772.92876200262,233440.39788787186,1
214924.73720863715,219242.88842282636,222955.24105324916,227523.28496813588,232953.86458960365,237060.44903963176,240116.44855071523,242317.9343204609,243133.20545676476,239235.95510531467,232804.43679160357,226056.86939001226,220775.64158010785,216905.3530691425,215493.317348221,215042.7690587531,231807.5323842148,219128.7426584694,220746.7888545338,233455.21356205267,1
215164.22529965948,219470.96445854794,223184.63298426394,227778.71396917247,233254.57563442597,237368.94461417355,240410.05222339608,242593.83799996396,243395.9666329315,239518.80814727387,233120.7090851706,226425.2253179322,221178.21972422113,217294.46563258924,215828.11963857117,215328.5626103205,232168.22033801244,219375.80506705953,220942.32189115993,233740.50920478062,1
215405.06986332274,219750.01442664064,223496.13604571417,228107.91257441032,233584.90630335637,237685.95586592946,240701.09038955325,242864.46972299204,243668.60270846754,239787.93927072315,233380.54376704775,226668.44242480266,221405.7986769333,217512.36369670578,216048.38505768953,215555.85892740227,232296.39868321782,219647.17950297086,221253.34175279932,233924.15566522826,1
215757.4347339164,220111.10597588867,223861.67843950487,228472.71699957259,233979.3507692889,238111.02338402002,241161.5301446801,243339.66895920868,244138.1002945775,240204.19180909867,233697.2170654317,226911.74400510942,221650.12456627056,217810.08830284423,216395.15825003208,215918.50917369724,232593.38642674265,219904.34224693445,221507.85572605793,234217.66391813033,1
