x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,y
217382.35884278367,221342.08269883262,224670.61270439357,228648.66496419723,233291.03644801385,236939.21825569397,239862.82575928184,241980.05683962264,242678.96589641678,239080.44072168268,232836.18574518527,226265.07443987974,221226.44017299463,217869.71117968787,217051.01235799876,217084.1014313041,230672.4872986461,218919.68720456134,220864.73135292018,232581.4085764648,0
217426.05754752908,221413.18533334875,224763.094363567,228739.5239304999,233366.7899085938,237011.8381483941,239996.3043952802,242164.63663159971,242902.12800025655,239294.17042107738,232996.56892731946,226374.14329933492,221317.98394555168,217950.27640525432,217122.4726306651,217145.69472113252,230781.5055323772,219120.05527989994,221169.69149957199,232812.9828970873,0
217637.18067404625,221651.66482538544,225003.24058936982,228940.77076270137,233463.44344296807,236970.44144757482,239826.16726712536,241928.45101264384,242636.73241674155,239049.61345501087,232790.09012602892,226243.97552183951,221291.089186785,218030.75902901983,217271.882006731,217333.73294514636,230502.82824418033,218889.4954621077,220987.39438118288,232581.93079032807,0
217829.2887304689,221778.12164092538,225099.55186108145,229075.35187373543,233722.78188727336,237377.17246820367,240319.50762369193,242446.77560406557,243162.59747669022,239554.58922652007,233296.69502648007,226707.95098851394,221640.57821272817,218270.371883996,217464.1621708311,217514.4163298981,231314.43163419084,219467.0054116976,221480.08295099685,233300.65230322105,0
218222.9418981798,222208.6757523094,225553.92841601928,229525.60055943395,234160.5240958007,237826.72292155024,240826.0957864705,242996.16781091873,243720.31328974586,240077.36271622093,233695.1292078169,226979.09850394636,221894.84752336954,218557.81205577072,217796.11641298933,217876.2172290778,231702.04039430688,219949.01997263127,221988.33967514982,233723.58306326647,0
218436.15698955432,222461.80411758943,225828.6884019185,229806.06264374792,234396.95201116352,237996.67762907007,240965.48848409328,243149.73126796426,243889.0124858695,240260.07692953045,233873.85640318925,227183.81997156458,222147.49727803704,218836.1578793092,218066.71012685896,218127.66802582928,231713.4946861188,220014.50427350734,222042.16596774626,233731.84036282523,0
218508.10610768435,222473.6358083703,225783.579547425,229706.35772090018,234235.3084106268,237777.36540646898,240660.12736864196,242791.0359585894,243514.00361953425,239961.19069505538,233750.91766869358,227229.52450635604,222274.83724019595,218989.44142492383,218192.84484475965,218226.91160252815,231891.44726269715,220203.13984046425,222204.55258923266,233903.40922571794,0
218681.12645821116,222605.11785726677,225906.68807081826,229858.16387947722,234496.80465165558,238152.45685317522,241120.21562014974,243273.255046919,244003.91171988644,240409.0046856844,234161.45356939925,227576.05922205216,222529.15697428753,219178.6649052574,218365.74395268116,218394.28817461125,232039.40649111665,220286.63588991296,222262.505477147,233998.2765714943,0
218863.60472475452,222826.55589855695,226154.81348234566,230122.5041972259,234729.16791026146,238308.34629749553,241192.2552806196,243298.83278437238,244000.85274960048,240387.51182418136,234093.75143228495,227515.6904139628,222550.66283323546,219283.32995241106,218514.17185565934,218562.50694372648,232131.87508670785,220475.11678528052,222436.17408399886,234085.58397959213,0
219011.12561044656,222887.5905279981,226137.09259802662,230011.2919655568,234523.82584377142,238051.74897354672,240895.75994639745,242974.64823185065,243681.94196490123,240181.1912582108,234109.54515323823,227724.10184621703,222842.5134697698,219584.0223150185,218765.66242774233,218768.49015518118,232251.9812670887,220649.4130893759,222592.27839720098,234181.41594726904,0
219034.61924110702,222899.41160626366,226141.71144592634,229998.12788411233,234495.7575477089,238023.96959558438,240899.3671581783,243011.03755148288,243742.44131838906,240264.0890204921,234220.48396952808,227833.20718440338,222930.7412487458,219640.97083196067,218802.62048394707,218795.89885126194,232190.15674399657,220598.14415638888,222466.2452226376,234044.57554829604,0
219004.30321925238,222945.85048131313,226248.5263929861,230174.37466306493,234750.36023554453,238344.25498238334,241288.84768405533,243449.835175646,244179.6391477169,240584.5195280598,234307.74199408866,227711.94343456358,222711.35034973355,219428.71696390398,218661.5424245897,218713.49050790913,232289.89017895074,220497.59859915238,222534.0231076345,234319.34821639187,0
219367.8337718268,223303.26894225297,226594.50378997548,230510.45068132225,235058.94513388272,238593.55527578428,241443.38978489977,243539.44713084275,244240.50064233426,240663.54153734792,234465.89404357,227967.04375492103,223035.97102403574,219789.75371294495,219027.08727727926,219076.83880305485,232681.91181763596,220881.35420901622,222944.92772307526,234737.25128795308,0
219459.9834955131,223519.3023445845,226897.5827105244,230874.22037653482,235402.59850912547,238852.21738694896,241580.22765834985,243598.87197864082,244259.1770438547,240678.90861170227,234465.776628193,227973.73356576322,223049.68186352524,219811.71677501267,219069.4037938101,219145.0644863657,232751.82383875403,220915.81797067405,222975.70665624988,234806.24614506774,0
219440.06757954072,223484.2430264834,226861.71059028484,230842.27662728552,235431.06729137263,239008.5927347272,241909.74023797907,244039.6431101739,244755.28669205814,241164.54628838823,234906.37408440484,228299.5934571286,223260.56184897956,219925.82891265047,219117.99364429107,219154.1887850814,232846.93487298113,221081.08573309693,223078.1586019788,234825.4618251495,0
219526.80034539895,223641.39282649377,227075.92206201353,231110.58877236702,235765.321620125,239409.55052595923,242383.35609812543,244555.76634117193,245275.62813978852,241595.10423531575,235138.30762163934,228328.39159788954,223165.97684504205,219806.47521504085,219067.29546334344,219175.93052959282,233187.19255620835,221348.74281064045,223337.78538819615,235163.45968181087,0
219698.34065746417,223676.9256177844,227022.8532238896,231017.81312734107,235714.28215597125,239447.49823398402,242516.7218686397,244742.2280892777,245493.80931944144,241865.4658607533,235511.62014046058,228782.43740024118,223618.18607784298,220198.69711518503,219370.58817292863,219400.50847570092,233541.4659044943,221711.24366451523,223647.4271078244,235459.8265491248,0
220346.41782653352,224327.8585302004,227665.6214680095,231648.14631648056,236336.3052481624,240060.70688258775,243101.18241152522,245306.41526439466,246041.9869568007,242364.26078538643,235966.45688989785,229216.3163780074,224059.12664401485,220696.122131109,219931.7620999892,220013.83356456296,233764.61395103834,221848.62955654695,223820.2027606917,235695.484373597,0
220492.22214072014,224452.838823602,227775.75289516963,231733.09142945087,236396.33742932274,240105.07599646758,243152.4998833883,245386.35206247683,246143.19521254834,242482.2047844657,236094.35798558567,229364.5687593404,224242.76693941536,220911.07773849217,220143.85423215546,220199.9207180307,233777.41872124956,221894.78252738935,223890.26972470916,235754.51187792496,0
220362.47166893832,224359.4517084997,227703.9925042974,231658.30287983626,236266.22027684617,239928.56033903462,242953.35593027543,245173.30366904844,245935.0164496108,242353.3430889577,236097.37062651347,229461.6463654613,224359.17155453566,220962.21253364946,220107.34193107596,220108.64296568756,233763.99250802747,222052.9766013346,224042.9901452323,235735.85527509166,0
220469.2007580604,224497.4131548698,227865.5966159704,231851.17370265652,236460.23795565442,240065.42120522668,242984.97539992782,245133.56099511796,245850.26969344172,242237.0143006525,235931.472543367,229300.24353715338,224237.53802584656,220904.7444262069,220119.82172930898,220174.39142666716,233733.079219288,222004.05723220127,223999.94513375885,235714.80024410007,0
220266.08845546748,224336.10915988035,227751.9940500223,231810.95970429055,236535.93900820802,240252.0194660056,243265.87896378268,245449.39182765546,246184.44095681017,242533.43675978377,236164.01277730148,229422.94569019595,224253.6587181121,220818.84515034567,219972.0053952774,219989.844911332,233949.7333413192,222099.06031641326,224108.60002265664,235946.85998833497,0
220381.67751394334,224392.91467317267,227757.16127533306,231752.24811407703,236408.07887737482,240079.65893062533,243076.91595787165,245262.10803863438,246005.2859450901,242409.1847829679,236125.93701701457,229473.34000063792,224359.3669331023,220950.0289732773,220102.2151445482,220114.6202413433,233986.280232692,222170.6240464112,224204.06106922287,236000.40287994337,0
220501.4278256634,224498.19845138563,227843.39751626702,231819.34991868047,236481.9354196062,240188.77976822495,243238.26725046692,245459.58238677558,246214.1270863505,242589.93061518908,236254.7991637669,229543.60572710185,224397.08717959307,220998.90164990476,220180.13457811493,220217.43450343935,233961.31229310413,222197.40631128105,224207.9431473343,235947.0605330216,0
220605.67360985497,224560.41696903386,227874.39588046964,231826.46952227515,236472.4118673962,240175.2791284295,243231.31183379586,245459.61059721754,246222.63390553198,242601.07594708735,236268.2084728469,229588.75926985912,224480.22457088254,221107.9739025692,220294.9320885246,220328.4888923491,233903.37584981325,222179.08825629353,224124.75148209764,235822.30022380198,0
220714.6594896958,224728.39111205013,228079.17035618174,232035.84360696896,236616.0263263488,240204.40883414194,243115.19935356427,245254.24704523856,245972.96744106957,242360.46782881004,236064.22536834516,229433.7242743225,224382.04572648602,221078.2840594838,220322.36448733046,220401.80942702392,233843.951169078,222076.35148001614,224149.41678960077,235899.44145851405,0
220516.41172483013,224549.26872025104,227924.1646457457,231913.99667048527,236544.22927407915,240192.99500662327,243172.38128081086,245352.38881122012,246088.54544553082,242461.9157602841,236108.80954397825,229404.22096666959,224283.88032255953,220912.58498502243,220132.32118175807,220205.81568362733,233867.71124195424,222121.70847666357,224074.61657839175,235794.5393361405,0
220667.58172873693,224763.68632988297,228167.48166628994,232167.86841994972,236782.45633868047,240393.56529665666,243342.82598385215,245510.14379422754,246227.6843514122,242536.81173999375,236062.95931965706,229282.21979788077,224204.87216788135,220930.33940563345,220222.61981363298,220333.48929814165,234236.46551615815,222363.25637322097,224464.14725881422,236330.16962959987,0
220501.0675253618,224631.01561156765,228088.33804322858,232150.55042617297,236814.18568631684,240439.48537655524,243368.75277814583,245504.29703110413,246210.99678812365,242552.3455189964,236144.65667334272,229396.45725390533,224279.02752448857,220909.20327090303,220121.5993286496,220187.91679606412,234120.87403318082,222291.24042238624,224384.97270174016,236209.5110147351,0
220503.1489010345,224619.0307481406,228051.48716756207,232080.59173247265,236697.42518072212,240300.96041894212,243237.56529113895,245382.918830785,246099.68119792215,242459.44531776686,236090.56430917262,229386.25248209023,224304.03081322048,220950.5910020937,220151.72198967825,220204.6336856256,234137.32876662153,222363.4118223039,224445.68684902324,236211.3262053178,0
220596.22081332008,224777.9909307912,228275.78889076604,232352.80559330108,237003.8927520106,240624.6547492472,243597.65100535037,245782.45598353734,246519.09006285778,242843.29930763706,236349.46383215906,229517.1883199032,224345.3226230194,220946.66929822892,220172.38060024625,220260.64224178297,234262.41883533547,222434.47572165565,224492.7629778104,236314.66373325337,0
220580.57742191828,224755.31717594777,228231.03552955005,232297.670080456,236929.12897630336,240510.06561410305,243444.47342253517,245608.01414285647,246339.2223812111,242679.19636594114,236250.9160756794,229511.4751529521,224411.10890569148,221028.92057968403,220220.59061851172,220270.09294270707,234967.19566567134,223005.54047648192,224875.64351797395,236837.40306395863,0
220606.82222826243,224729.55336805,228161.8632892748,232210.8300161574,236898.61797848265,240579.8673173649,243622.94237408834,245851.6391124821,246596.73486105757,242844.1542418884,236288.5127499972,229435.54601145166,224303.84169300765,220968.13553174143,220209.13320659474,220281.48127594704,235182.21831796636,223081.70787113113,224943.7068875437,237039.07157045024,0
220470.41499209995,224477.7306735202,227832.69096656868,231842.7597536328,236586.07153610946,240396.33551261376,243581.2560088184,245898.96294244795,246685.62752887624,242878.1405115252,236243.8459584837,229279.58129105973,224048.5688769489,220686.69530366236,219969.19080552147,220089.91588431213,235014.58157612733,222920.3607276276,224708.54807042074,236788.3158406059,0
220632.07140194054,224709.76058604819,228110.90693714676,232144.13422252279,236823.44671727406,240486.28660364987,243492.98562008495,245696.94155413835,246431.04384188063,242645.10740422906,236061.6606845589,229207.8074720987,224107.19502167887,220837.03582358008,220142.2622778306,220263.7594242738,234993.51342658768,222873.3700717669,224803.56493493044,236917.14052107572,0
220429.0528819257,224516.91086198267,227933.72972327576,231971.66008657176,236666.94810949097,240385.70240041858,243493.0335411991,245772.53312187962,246549.81480527917,242793.8321171492,236217.4814175546,229313.30798436102,224133.6397427247,220767.9139370864,220006.3556263245,220089.9011661939,234840.15705761864,222867.18576248887,224704.730302534,236659.11082589196,0
220341.21496870893,224468.688897117,227920.4691308152,231994.76888284207,236694.53266052186,240361.89167230405,243391.31327091221,245611.05905089597,246356.8915353704,242628.28024639303,236113.20459485796,229283.5736249099,224156.1132884513,220794.820898881,219994.33964406027,220036.3724804433,235014.82347407786,222925.74503957495,224768.10677586554,236845.8785138845,0
220595.2292470528,224524.50981001346,227819.86387909114,231800.76743770784,236541.44859173344,240355.336036167,243539.9851139639,245859.64114291413,246653.93850850847,242906.24866339526,236409.87269108035,229586.49217557436,224411.79998774888,221017.27154261398,220213.54866010157,220267.79247511286,235444.5640409608,223373.2438767078,225030.45191798772,237072.86891571575,0
221095.6565838238,224938.33000236662,228141.1088998997,232037.543022777,236697.79938985335,240444.20541279978,243564.048165954,245874.44921856158,246669.75066812214,242915.52171976783,236482.1091072233,229786.32294547552,224714.36982444362,221408.0939708971,220659.438677842,220746.44686780684,236102.85893335004,223947.72417652575,225680.65533783255,237826.23105914527,0
221345.71588825478,225210.44710305915,228421.528182297,232334.2018116428,236971.42041669396,240617.1143790914,243579.09366034213,245783.71589249314,246519.5422689952,242703.4380726099,236190.28412506537,229532.4969492256,224588.68555613523,221427.81431799108,220784.54344241295,220940.73289306948,236678.14012608802,224156.70161525015,226017.18493978496,238526.90288983067,0
221288.90155620693,225204.53920748906,228455.00869313182,232402.8648906964,237043.51613566032,240657.92275009913,243553.69221909842,245709.0674499227,246416.75675925968,242625.1238522745,236166.8553598406,229525.83380835276,224570.33436172933,221377.46546400193,220711.57939589626,220864.06419382597,236546.92197543173,224270.05631246997,226059.5554900533,238336.28393157723,0
221214.18299477824,225093.07571181125,228318.19924466853,232242.2640460076,236870.86001962854,240488.6101226253,243409.807595361,245581.94271914326,246305.00631019459,242507.9274722677,236037.84647364277,229405.3896059616,224449.15204529892,221260.6570599487,220611.0792983793,220781.736543989,236609.712513097,224082.1801359445,225941.00491232894,238450.9458381778,0
221131.1381504437,225039.20993567308,228298.36957997785,232261.50145774227,236949.64946805718,240629.45980643667,243601.3266093475,245805.59147508652,246549.65449876263,242710.1590014473,236161.41800860647,229446.69997011856,224427.66157221957,221200.60555332087,220531.72350015515,220695.18687882804,236622.4070393912,224180.39742800035,225947.6954702464,238374.52470244002,0
221242.0759182265,225153.5497768593,228413.7036412375,232379.77093494064,237053.15831881535,240675.31552571355,243549.27135857806,245677.61541876898,246386.37977463417,242570.90085586696,236103.02566316933,229489.0471320663,224550.17443150282,221367.2449606001,220692.8096459535,220835.44914346832,236505.2188800405,224219.8919198941,226031.71395507717,238317.1875625294,0
221263.6423220893,225119.35814796403,228331.21668040234,232267.3180447978,236975.7025872179,240697.98154437903,243685.77849778463,245877.354463758,246603.7334629174,242741.89727256613,236191.26826863736,229469.19493904262,224443.4506010542,221246.58123791186,220617.4108565051,220809.7682122414,236788.07149973128,224354.78746226776,226166.5962044468,238593.0707024766,0
221275.8368050345,225222.63153542887,228506.80089520384,232520.35200624733,237232.72112268032,240863.1887279906,243695.49339277443,245774.15802735914,246434.41457676116,242610.82381935138,236154.03563066552,229523.69762315252,224559.23855389416,221366.5288467599,220700.6807135858,220855.87782693852,236776.56088633725,224450.33511786506,226242.54046839097,238569.72625421057,0
221251.72850836706,225074.04907646842,228279.8693795058,232233.3111314805,236984.8396523011,240762.22739549636,243820.86030216143,246056.57785376956,246808.50978670325,242982.70744684915,236511.75092386903,229831.46072974137,224793.0326285008,221524.99299572528,220793.92300588198,220888.8001052074,236716.81042104354,224275.1644233287,226125.45594863678,238554.69962420984,0
221813.33350341956,225498.98478637688,228600.47344360978,232461.88962641414,237219.37914802993,241072.85210568816,244223.2542435079,246528.34725004877,247323.27365378028,243459.87865539518,236910.28914602438,230178.63145789798,225115.09199226866,221891.23615625303,221234.60588493772,221390.15281069872,237075.72896211813,224658.77182206386,226452.56393005297,238842.10679939596,0
221652.2366783824,225440.71166788272,228611.04406945995,232539.30354235132,237290.0467397443,241090.5023064807,244171.85521971874,246424.12004638457,247182.10292632395,243360.21730840683,236929.24355543,230253.59952903553,225196.6135277783,221913.0671537073,221179.22172171233,221276.73037126707,236833.02454538157,224556.370118119,226329.29445819094,238594.59818811147,0
221953.60199253145,225714.00372783045,228853.97611881685,232724.27263841068,237395.6421458168,241130.47884816298,244186.60977951845,246451.78628153985,247231.24892922497,243428.00324170358,237001.30103017614,230379.7996837602,225381.69109893503,222147.975215794,221445.58266075974,221566.3653195108,237083.99064266673,224751.16786617378,226492.43300961074,238809.31894543167,0
221759.92574084803,225659.50634668398,228906.35427728333,232862.46142370714,237563.0575682841,241291.88065746374,244333.77241595622,246589.1533015565,247353.02759065904,243505.091492068,236971.52718083104,230240.31189681613,225177.81640954126,221905.57620891128,221210.4593476383,221352.8854426414,237015.51892393798,224768.9055059432,226546.5102909339,238789.6112006658,0
221847.26850644412,225660.99218817826,228837.28279705907,232740.72297845196,237421.10045269274,241147.48246481808,244188.85623717302,246434.29952144658,247192.80560437083,243365.31906186565,236882.01346888606,230210.59618258732,225199.4132446864,221969.88675416305,221296.95421263305,221443.50959681702,237189.3799015812,224759.0044795622,226580.67588413824,238994.53114911038,0
221792.86282064937,225670.9309051601,228896.2098598404,232844.84786353586,237543.34468412353,241251.28619207456,244248.79084108397,246472.9427665624,247206.302231481,243326.79718608753,236754.85897872582,230013.53638914425,224993.39365145942,221799.61898396173,221172.73499793553,221353.3630699427,236981.4543542432,224647.4331666164,226447.32753263065,238780.4083135592,0
221797.4159476981,225612.5188844855,228798.16655049368,232730.95505182797,237454.9054006376,241194.40293738135,244209.6749749645,246436.1559643002,247185.49077600474,243326.73770123493,236813.436833426,230141.4450052306,225136.3566201903,221925.40648880767,221253.51650707616,221397.19744776798,237214.43323488248,224651.08552505344,226408.36139577127,238953.0552475705,0
221779.57437708782,225667.3974880741,228909.1471670801,232874.63960765817,237571.3451504886,241253.27910066475,244213.61750719938,246414.99052282257,247155.92340885452,243322.14506397778,236846.4900762035,230202.1045839364,225215.10182437865,221985.55967969468,221280.45122161665,221397.6401038451,237011.47452638694,224601.9447160208,226438.797223949,238844.51965129114,0
222022.7670485002,225780.65799621426,228919.29827244618,232810.95978182976,237516.84992404876,241249.06257181778,244247.2447171049,246453.36115451856,247195.82521148454,243391.43435734732,236977.43573009333,230383.7253534855,225422.4268699545,222218.37835248339,221521.79942000317,221641.0335575958,237463.17160133045,224868.49328678637,226728.12736175273,239311.97732519393,0
222155.23113803923,226087.10041893332,229354.18268249743,233347.5226574109,238037.81101831232,241664.6784905687,244537.4329231136,246676.89191373656,247369.56270969837,243507.96269311203,236971.02366462277,230289.62594439765,225329.78165195772,222163.68580853895,221528.65462716777,221707.80082148057,237379.45980641939,224995.96917944588,226880.51625745228,239269.39451386887,0
222003.43477611287,225853.84794326656,229067.06260619103,233012.49154637562,237690.6642459744,241354.80369640305,244296.80389042472,246480.48764928099,247211.8428616934,243401.76728618698,236955.32755757577,230344.9791294199,225376.74999134793,222151.55883088754,221455.57902671522,221593.73924734458,237584.16975258,225046.39902525977,226846.5065603387,239364.71021827543,0
222143.21547656014,226079.91548357377,229356.46362679842,233353.33213489308,238029.04263224892,241626.9998016105,244476.53312137164,246607.90444653635,247306.68706581582,243502.99302312275,237077.1453365901,230486.40088475737,225554.39576974476,222346.40889233505,221638.978684453,221753.16955077305,237487.49455018016,225159.42035844104,226936.16959932327,239264.47997246214,0
222158.38064755645,226060.72746165752,229318.31062383167,233302.68602726355,237965.98881745012,241544.797939099,244373.19807711334,246493.33647993644,247191.68986412932,243410.67859156418,237018.5009448136,230481.25067121282,225599.21998399447,222415.2465057472,221700.4833784948,221795.01272032098,237544.11922123353,225083.0431016926,226929.76219694928,239391.21336755066,0
221994.95232320388,225937.66883152002,229242.2378991077,233292.53201202606,238060.28989967844,241735.57572577667,244615.84763885825,246748.9451267433,247453.2036389121,243600.23008827624,237082.10783556182,230419.15980638805,225423.06787034502,222179.4253100562,221467.90789113526,221590.62043094123,237599.79624280805,224996.2048118608,226859.18620980415,239461.00501031434,0
221998.44964123727,225937.3968745759,229226.59151006996,233259.24816275292,238015.6519450338,241690.53309870846,244555.01524632162,246665.02032079053,247345.72572582183,243460.20272272994,236899.3530893704,230204.37875898377,225208.27054295014,222013.15394423204,221367.51639486366,221545.78034269434,237503.8209126501,224907.89342426966,226810.71885503456,239405.71366440013,0
221882.6476135405,225792.56384796763,229074.09565549134,233093.9404896348,237849.1489440222,241547.27210477134,244481.61193524243,246648.34851577666,247369.46273374368,243529.14979778006,237020.17033573243,230355.87877933495,225348.01909138836,222087.74033582304,221363.80031680502,221479.59399013926,237621.15775923576,224972.6871671882,226828.38182352507,239466.4878431634,0
221832.95413098848,225738.9481301182,229011.8851245211,233017.44385003785,237754.21429634848,241446.29407668108,244387.14220968905,246565.24756699835,247299.90101231,243503.23143241147,237065.79228472436,230441.36748567465,225435.70550815063,222137.20293875385,221368.4488030765,221453.89781793766,237493.89237379504,224996.45685594768,226790.8288108202,239283.14187380907,0
221818.35703423226,225747.68584272498,229036.7898812882,233071.16808604178,237838.967295021,241539.7226146254,244451.5127765072,246595.40682369398,247306.2898639462,243473.6870056593,236985.8012893431,230329.74126572016,225320.32569387183,222045.76903881444,221309.16345358288,221419.5792685132,237573.5841606925,225029.22048262876,226816.78603642294,239353.52178049917,0
221904.29294365546,225845.7874345403,229128.62868953354,233157.36900711848,237894.9622937796,241537.7550529776,244365.33029241406,246452.4165419011,247122.82371019965,243272.51935854479,236776.24840590637,230134.35563160555,225175.9240393767,221981.18237249533,221313.15203931122,221470.86741850508,237615.73047556795,225123.89377789077,226925.03527503228,239414.84828943163,0
222167.46642236275,226092.8990626052,229369.0629193961,233387.72732762792,238128.27630007052,241784.7319718476,244626.8209478468,246728.12085837135,247416.1144284004,243553.52119846962,237030.98380728706,230375.13387352962,225415.35895797084,222227.94939564136,221562.9896108915,221723.87961644982,237760.47031205395,225305.44862650713,227127.1333667002,239585.43424162926,0
222251.1793312805,226187.510707355,229465.5233164047,233484.36970690044,238194.12146290197,241779.42375274596,244514.68716648605,246537.80363433599,247180.69534490898,243327.93386169628,236841.96648071066,230249.41457027025,225368.14646919366,222253.24311816052,221623.3177096001,221800.13538580746,237659.6888803206,225230.0067218318,227135.1382950506,239574.48913253643,0
222322.2357041834,226216.60542633035,229448.31156470615,233418.02092566868,238116.03750420042,241753.11458497363,244587.3241753791,246671.12565168735,247335.9614277033,243475.90854737433,236965.00177396374,230322.5762727905,225404.2384811683,222287.32117475578,221678.28062871387,221868.55464765284,237876.88625152013,225360.51575800544,227219.37639921915,239731.14098007994,0
222378.3467327323,226314.5823947852,229587.03635254095,233599.5326618523,238303.5209957853,241894.42412873064,244652.23696245175,246686.9793235915,247325.1399300231,243480.40978944497,237006.03921365374,230397.65311323458,225505.47217606718,222389.091039803,221761.5820822694,221934.86689000967,237747.18768848755,225336.72771847792,227248.4866386897,239667.55708514142,0
222321.91431544378,226214.1914110494,229456.98180160433,233452.95537372836,238160.84982154708,241749.8125323796,244488.31917117885,246496.53757894185,247120.53176714655,243275.03455000787,236827.69088295076,230270.61041532803,225425.86596756565,222349.94016758946,221729.5507826904,221892.10366541092,237788.10710470565,225296.45406916644,227167.60853176512,239652.43414656355,0
