x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,y
222962.2792270902,227219.5311809355,230929.02452326316,235490.11135791888,240952.56846219473,245242.71538071215,248631.22581566445,251086.6931365072,252044.2510784058,248394.9160280119,242162.85543777616,235444.0303239116,230070.0811956791,225881.97755686325,224079.43886429394,223336.43458342322,238667.83543655855,226688.796689821,227787.8975449994,239797.16632744894,1
222760.74247943712,227013.84420967943,230705.7140664099,235251.1413835163,240696.96430295554,244950.28658974505,248276.0901483054,250683.82896250795,251615.7678575972,247970.98642915217,241771.1044767792,235099.66448645515,229751.45470450897,225588.2044752582,223820.116381404,223107.66022665976,238220.98519585567,226329.87227700595,227524.77347332347,239455.35951855846,1
222351.22314080514,226561.377641632,230218.59123278255,234737.32144756278,240179.79456878002,244451.6571630384,247790.08770188683,250194.2495244691,251131.3026542119,247494.89694517734,241346.95399303042,234714.65656844972,229387.0938807956,225232.09475127715,223453.44362509676,222720.51378222814,238190.215011727,226219.6508054437,227373.3083925933,239371.64847995972,1
222272.14732538414,226484.74366929958,230139.6350908753,234666.59976198658,240112.04230979644,244393.9372921875,247761.3135933865,250211.08247180737,251174.5624697248,247525.88798043362,241337.57504581686,234669.383884091,229307.0199314151,225128.16809893365,223348.89453461315,222628.4229131679,238255.47719002317,226209.3858483638,227251.28699631547,239311.37598685836,1
221869.907777279,226134.08149285163,229837.5122928054,234400.6880106537,239860.1892016572,244146.58758094275,247531.3866485607,249991.885363956,250943.9159906712,247296.9308188695,241057.89736756834,234322.49402447522,228911.8890605124,224699.00869293016,222919.48167125497,222208.50246402787,237905.8874584885,225905.08911166116,226953.24933058815,238977.2592210484,1
221201.02048743816,225560.9009195112,229341.95493339616,233953.96886574282,239422.0222470196,243674.52532598577,247006.28329329888,249409.38786260248,250324.34422246297,246680.1980009503,240433.10663844686,233673.0231014812,228251.078581307,224039.60127182645,222262.3221279374,221547.0252231171,237422.8552586288,225359.8121114795,226496.29774896594,238604.46359822518,1
221317.2502216452,225645.2676222942,229395.32846272923,233974.29325460453,239429.75161124024,243693.7170549047,247039.49410471536,249445.35039572633,250364.68314695172,246719.72992712198,240470.45732686456,233714.1276483159,228317.88099415816,224140.48489311966,222378.83708850958,221666.97259916822,237258.25664781296,225290.10526096728,226484.57383016308,238498.52449887266,1
221620.01137405695,225846.9235953271,229510.81773525316,234028.10109782737,239469.39823570548,243770.17711697135,247157.3580420827,249590.84822312152,250529.93060526773,246899.43541246076,240703.95023372272,234003.90189124917,228633.14038525926,224462.1260932291,222693.51075050104,221976.42129890836,237535.70748246487,225536.5397144562,226578.81068713337,238587.3379672887,1
221196.33521985094,225441.69732009855,229120.23449159236,233661.98278409912,239148.96328172117,243498.8682482082,246925.8388567255,249372.25789719264,250300.60889403138,246629.00586421796,240381.846535465,233600.5881608969,228159.3300649032,223971.60053149177,222226.75036287142,221531.65351715565,237350.27015643695,225267.7282775082,226383.06698867973,238492.6576641391,1
220833.5154375618,225123.97663033567,228841.66626418792,233393.64553341825,238829.3378891184,243093.6428250554,246459.17461572608,248882.40235528338,249807.36360512878,246177.75775672967,239956.21791990552,233204.41944688142,227782.59435505889,223589.1544340944,221842.6412322927,221155.49631523382,236861.82282806814,224858.91581291816,225936.5600763701,237971.84532969064,1
220683.88562096783,224990.0167940666,228707.3929076797,233273.55662206627,238728.20849639352,243015.61289656878,246386.1234974445,248810.71308798395,249728.66151555805,246074.74554827035,239816.62999506525,233030.74580100615,227575.35534972817,223374.82340985202,221647.88946112958,220984.6047965538,236964.54964925806,224730.45860768794,225815.3942941412,238073.54762833202,1
220545.37291847254,224871.5455771233,228601.07941496113,233182.68651308218,238649.62220015327,242960.20540880828,246341.63049361037,248769.1009562347,249684.4068739108,246016.67878553714,239726.43235968862,232907.41668856007,227422.38570723572,223206.2955545651,221486.92484543985,220836.6687097936,236922.2962260995,224528.24112562553,225691.53384750962,238108.8119975061,1
220917.17835903424,225190.8847022346,228887.47747086314,233418.79463917794,238831.93327634444,243070.1823374122,246380.72776133058,248758.34673551368,249668.64484250272,246051.90881540295,239871.68852505647,233185.09825482892,227824.49926112135,223668.50634937664,221927.31101059593,221241.79081116858,236698.29965687226,224740.95706884968,225840.49876890332,237832.17056375253,1
220761.0189236675,225023.31610589722,228704.15634791998,233211.87805622758,238597.2927800584,242801.38047340215,246094.0681471655,248464.80297742522,249370.68745252592,245771.02243812024,239627.48959368342,232978.44358201302,227647.9925948465,223514.80186411977,221780.768067692,221092.2844836265,236465.94438915257,224518.3962055819,225662.25515131323,237662.60295693798,1
220815.37852946908,225110.4586749193,228813.67662893125,233338.08226293232,238713.72833485794,242883.61064517262,246147.97335614113,248513.1930552811,249412.2346795464,245801.76009899192,239612.6768682514,232943.862168149,227624.5750739747,223506.25125282878,221791.82827669842,221123.00714429267,236398.8344276926,224552.77838755096,225755.3506112089,237660.0103606989,1
220329.976578725,224676.0455455572,228425.82819598788,233031.14040642112,238517.28244494554,242793.73088424982,246125.451075919,248513.95920673266,249409.59768627735,245745.62683574186,239486.09835957945,232704.07447195216,227244.89511200826,223021.8225646041,221286.47677412519,220623.70269865813,236659.93009694476,224416.1013145103,225482.45576846425,237761.97789566568,1
220742.07237339215,224990.54712693224,228666.9739285312,233191.5377064249,238624.4353236755,242886.39798798785,246235.69241516915,248653.16396035373,249593.39212693443,245963.41565233716,239792.71473909772,233112.81094941805,227743.19252038212,223564.7364410376,221793.42235932432,221084.39420156856,236645.17210072945,224699.43156188066,225770.22608792063,237754.66308619466,1
220583.3513956179,224844.7576219803,228523.4367403497,233042.96724121796,238437.68022319622,242635.53114742818,245904.02131374844,248266.20358942365,249179.92141782897,245590.88559669818,239507.0069284024,232909.0383209973,227572.95887982918,223397.22701935293,221624.89167068957,220919.1204933525,236430.61120494126,224516.00622805223,225654.22206250572,237611.69176547983,1
220326.11108239662,224599.3202309666,228283.67321857004,232826.76197728948,238268.7621093549,242531.06095892817,245856.93725426518,248256.44981093827,249179.39628956275,245579.00443822332,239456.05308826326,232783.43488357222,227369.29208171833,223142.07705644408,221359.53247819806,220657.06100384833,236575.36148187218,224398.7995917962,225412.46216377075,237622.40721018202,1
220112.29813217168,224434.54535331854,228173.19954815577,232803.34598160302,238370.65154665284,242757.91888441844,246173.45585855332,248609.55834284937,249523.53666232163,245791.40911180276,239441.41463951318,232546.66463316197,226973.60210329265,222708.0314156069,220995.4737855373,220370.76800076605,236787.7873870974,224411.57634789555,225455.57290352744,237851.79863756412,1
220575.25826389933,224835.75414818802,228520.74830809952,233067.3538265824,238536.37580685926,242858.9620190351,246283.75503234426,248759.43599363382,249718.91249060718,246063.52119897678,239825.1626606687,233054.8144815978,227583.72423530382,223341.20497794176,221578.79090125475,220896.75480140158,236916.73972056824,224788.97659193462,225776.31912713515,237934.84426545675,1
220597.0928637981,224871.3336125974,228572.14790392708,233132.94697285868,238611.24317215144,242922.88764650392,246316.14744309618,248761.42844444438,249717.46371387658,246080.305965549,239884.0421333048,233155.16289797425,227694.9730838176,223440.34923944986,221651.9120498646,220945.2125423077,237010.0698292248,224934.23891782883,225863.62131276514,237965.84944243197,1
220509.765532082,224793.4205381519,228497.6440020401,233080.87678822177,238575.16635185762,242882.57916410672,246249.38081245063,248676.84787736976,249613.35121177085,245945.73072729987,239720.24552787375,232962.24183781078,227474.46377734095,223224.8138278798,221475.53044911384,220810.56240653043,237132.86830012238,224819.5900080816,225804.1468340721,238143.017769044,1
220746.67446031704,225027.18967825963,228732.2799377449,233311.50611522136,238815.3541037461,243145.5039554109,246536.06608673325,248969.18661958267,249915.44893437022,246244.29869916753,240007.420870926,233235.4417605984,227739.758151257,223483.56417570869,221724.77051287843,221050.21929347937,237381.57196447672,225121.27483418887,226117.28612623946,238398.3950011412,1
220911.83395297875,225203.00471280306,228917.09318460585,233498.18667055896,238998.87064242622,243311.4374713057,246687.05872824503,249112.9705298807,250067.69319087852,246394.94532847014,240169.64105159923,233420.9200351225,227955.8863828157,223707.10144074124,221935.4951592898,221241.82009075713,237521.69472047058,225361.32650194317,226372.68880444593,238572.15573703352,1
220981.6421502353,225269.33901478327,228983.908752566,233575.32975785134,239094.24508627984,243420.45569061988,246799.51221393995,249223.97741070768,250174.77565123868,246504.38193742375,240286.64856520976,233534.68664296882,228064.7487502563,223808.2577877876,222023.2826599435,221318.81653205457,237518.37319799306,225414.300703779,226448.48419102104,238593.99907856013,1
220976.98307500838,225298.37506350604,229043.00800813362,233663.24928561613,239204.66304272736,243549.87139843055,246970.41191275915,249436.8165678846,250405.56207813756,246695.56684165171,240383.8074320248,233557.76955509276,228044.60523334847,223768.6294424215,221989.6112832842,221300.43870875225,237583.29684131494,225406.64534709268,226429.77568295563,238645.7625561462,1
221383.22011748815,225699.3151377973,229432.31956737794,234025.3226982032,239519.27535726727,243797.99386508693,247138.1628168814,249536.57334541646,250467.1159125369,246779.21225478803,240490.3265881497,233725.58830246248,228317.62865607176,224138.43392472545,222400.85443073098,221719.13229993125,237801.85287446366,225576.09220302766,226708.60032251384,238972.76837032067,1
221691.18451387782,225977.17466852884,229691.829237197,234292.0807499027,239815.32337154832,244122.01415896817,247475.25462092314,249878.64834350225,250818.85967451357,247137.05342035295,240880.72555459838,234149.1014746957,228744.0283325495,224537.89785886256,222760.83376706878,222052.47113270767,238069.89917147803,225905.79218511668,226987.85432400467,239182.61219688476,1
221842.52172771757,226120.08446871454,229835.92934604504,234430.00593785968,239948.65922941244,244259.94998943424,247629.09847683544,250046.25699033236,250995.2981811825,247326.79668216305,241080.37956600013,234355.87923394504,228948.04158717362,224729.02436867062,222932.64534445712,222208.2915910306,238242.4248496697,226023.76934043987,227110.7639615977,239360.5950709734,1
221627.99078293107,225919.30482714597,229641.46147677765,234246.32514508656,239790.34184590372,244160.3657577929,247592.79828807656,250052.57643530853,251004.73804137023,247279.0661780664,240933.7529118929,234085.55203302408,228583.11142607944,224354.68566853701,222611.702550779,221941.26415685387,238311.8168031082,225940.04360458083,227018.31603455602,239409.9339360487,1
221978.30873968982,226289.16817753005,230030.39255628365,234644.74430600644,240198.8788717233,244567.18437267,247991.35424666473,250441.2998368366,251392.15828074765,247683.54020509697,241360.41422654485,234528.59755979106,229036.98910439375,224794.88811114835,223020.62561177395,222319.15148324077,238615.7960225077,226304.614272248,227419.19459556215,239756.49881835893,1
222401.71745249527,226737.65316634584,230502.42425017586,235128.3182287034,240686.9342855771,245033.43833206157,248432.06099929204,250862.7128716441,251809.4835194127,248121.0887318621,241813.39720628256,235007.71904210892,229562.94309154755,225326.88825242175,223524.52838545924,222785.7486228686,238975.52067303704,226790.06124737096,227817.7548349092,240032.57914927189,1
222200.10324623372,226552.02136930084,230333.6342094475,235008.04977345525,240655.5938540844,245123.25693608265,248632.5902073645,251136.637937222,252108.09470637233,248361.2318247488,241972.01299721096,235039.54534440654,229438.32383644034,225106.70387068644,223290.08695900397,222563.44348652492,239243.2403072444,226793.48410805032,227709.0611338988,240186.68436459656,1
222516.5351435905,226860.10649374567,230637.26323240984,235301.78308002368,240930.1428253343,245367.9074920885,248842.79667740114,251316.4805208028,252277.61501776412,248559.04256557793,242216.7958321495,235337.3735298092,229790.61189393414,225481.12778508768,223650.10182956982,222901.32244259553,239539.2319858871,227111.927065744,228046.22819515076,240498.14444044413,1
222758.12780375048,227137.4518572884,230946.33752650398,235636.05726728734,241270.34613498923,245696.74824266485,249167.68251586062,251656.34067229094,252616.2648227128,248882.19007737434,242489.88074455725,235563.03629139744,229992.47524789727,225679.8788457992,223862.45163168898,223130.23706477252,239589.60925909522,227149.74465776194,228112.4401855408,240585.1488029853,1
222877.85840013184,227219.53691371155,230992.90177366429,235667.34393345713,241332.45833934325,245833.5189799499,249386.4967708124,251923.70892483497,252916.87358257064,249155.95352368313,242761.49091454613,235801.71793436474,230166.28101522938,225802.648425562,223970.15341405792,223239.55631266837,240048.3874068655,227552.2457579129,228499.3817904635,241017.75862239092,1
223164.5518752039,227502.6350410947,231297.13452653354,236018.9945910065,241777.12690777754,246382.74372562743,250022.50327954558,252601.512032264,253617.46283766706,249819.11831236302,243363.4961207325,236332.2894358646,230624.93606131975,226172.88542681636,224293.02247469703,223538.3949973251,240408.57785236725,228070.62946576907,228813.2863004151,241166.7575597889,1
223401.33807864503,227693.7880110097,231448.57508749614,236121.1070690139,241826.21734428266,246394.11253445156,250014.50585886076,252589.84550076135,253604.00966582118,249816.6830671522,243371.74206625356,236358.32873287654,230689.29840416176,226304.6977190157,224477.26515292033,223754.10184494272,240515.7005897589,228159.99801981944,228916.1032414029,241290.52668321013,1
223569.29267187376,227840.85655970898,231563.5889338061,236202.37555231684,241852.4284138357,246382.53281021962,249999.3763207016,252604.51673931253,253630.35280195592,249882.22851436603,243505.68659618156,236536.22859459487,230879.46271693482,226505.87748983322,224668.8396449912,223935.3762080256,240512.17920055025,228156.4582933839,228982.00121400514,241357.97592581552,1
223308.92069172492,227666.39582400216,231465.25970156517,236177.16407258625,241879.187046397,246422.46262956745,250042.3049082556,252645.87144456388,253667.86046288325,249896.16932643167,243457.17893944398,236413.2126949059,230690.16245037765,226253.30512963337,224394.67323143705,223658.6841425847,240634.75792215526,228162.23371900432,228960.61661153054,241460.04458608595,1
223233.7381542493,227595.48594089906,231406.59324253575,236149.40304941,241895.3760394622,246468.30871228076,250075.30333251183,252655.2484452438,253661.0425659127,249870.48411117028,243423.89476390736,236375.704728351,230627.7590421768,226170.89784762711,224310.29029759485,223580.07560461247,240692.13695140588,228140.60339098674,228911.70481925015,241481.88290282493,1
223608.93298777283,227961.28568891127,231761.6771132851,236452.86193723083,242131.9099296575,246640.89750834252,250224.51782887956,252784.90905890294,253787.87516828362,250059.97179950154,243681.2842899787,236707.3578955967,231061.37665237725,226668.8039770024,224790.86406456973,224012.40300025546,240678.41872665417,228264.08114622155,229150.75650033145,241588.14804104978,1
223170.6084206202,227538.54279682174,231353.97932697897,236097.02787202023,241853.83155158034,246422.487410813,250011.09019658505,252560.356283702,253542.1727976228,249756.11900041273,243321.4681314411,236282.01784288193,230554.1554975097,226124.02253662367,224266.35038972617,223525.8006902043,240808.87177399645,228176.86065133102,229066.8127848221,241726.29231736663,1
223371.47535954928,227718.06703570974,231516.67116071194,236229.3821385428,241950.01039700516,246494.14713234565,250089.46698712898,252655.03882560303,253660.53882649454,249895.49229954556,243488.93553085558,236492.4896577083,230806.95365000638,226386.5805179446,224511.32348697912,223748.5067130649,240916.4776306234,228415.68072221818,229201.52238430802,241727.0361802366,1
223577.00448578654,227945.29739798364,231758.12229243142,236502.0387335619,242263.41036570174,246817.7821222177,250373.09266825145,252893.23964954139,253862.98119686043,250054.92216418902,243592.26252368416,236555.71553135247,230867.78708434963,226482.42130888006,224653.4972203307,223924.54049132302,240967.96519138408,228427.45577029078,229263.40414909064,241836.26295837256,1
223635.27244159085,228001.66931630275,231820.9108906828,236563.38628903485,242311.96307240136,246857.08038461485,250428.81962320962,252962.9844129886,253955.77596302843,250179.80540240713,243761.59857383682,236767.9200500561,231094.5642229818,226678.09928793757,224798.4325579058,224023.59669315428,241072.79804438876,228557.7488089974,229345.454266463,241889.71095713897,1
223760.44773604063,228129.2954169487,231942.16961004343,236672.75323548866,242398.43026612638,246930.7726070014,250484.8401859263,253010.78371521158,254006.5530573266,250224.8081206595,243808.3086181386,236821.28898041556,231144.8024992924,226734.33078495009,224878.46304131055,224131.81243165428,241305.16765143638,228846.86034038814,229543.0503961171,242018.59143263605,1
223642.4090225597,227971.2622465766,231758.65075364755,236491.17881653048,242278.48722093273,246909.80361539696,250549.72862037062,253108.5022821138,254109.37204978624,250323.22452644707,243915.9606667296,236888.347696798,231142.564627163,226675.5507488938,224789.7611738612,224025.11189687857,241369.46640627598,228872.22526354023,229531.87783279817,242041.9385814441,1
223882.54887811246,228208.02946382554,231983.93451338005,236682.71601981414,242420.46038909492,247008.90878184192,250635.21652426425,253190.31426042924,254197.2394636538,250394.737157464,243965.03227247734,236944.36126049823,231233.39680921618,226819.1455085855,224977.06849454602,224243.80705260206,241284.54957231684,228869.71672068056,229641.3561806574,242073.1966317824,1
224600.07663768518,228939.9584481622,232734.79868153398,237412.10617491507,243064.80174793422,247491.48475516058,250987.11785643245,253476.8561338563,254477.16629660275,250743.98147246233,244382.23960397742,237519.90408920066,232023.40462432857,227712.52478958105,225834.5080658728,225035.55707686473,241630.21612554658,229534.66965779866,230342.65031210665,242463.94956766436,1
224352.67215595546,228688.96651367267,232487.89779810153,237210.19281290623,242954.21400013953,247528.7724656905,251180.3082756732,253773.91804237704,254805.66178335092,250975.60573559717,244459.52664205706,237409.18812430676,231718.80397218914,227305.52972549136,225453.92422431477,224713.0399009052,241950.4592271711,229509.92116724222,230124.87435044805,242577.34661778942,1
224479.6151121289,228814.9374330573,232610.59452751634,237314.68959424263,243052.6961299222,247631.6402558787,251309.10365806968,253919.77455566562,254968.6128550661,251159.5118213652,244664.24837228828,237619.85419741727,231937.53658649285,227517.7728504616,225640.2950929477,224872.01797304302,242195.55841403562,229868.3455338164,230470.02630315206,242814.10260904045,1
224336.6075667126,228758.02966966497,232628.52063180617,237422.44588893867,243256.0765391827,247898.55474311652,251601.51921737398,254218.61448130303,255261.33172329323,251389.55436796095,244796.58415995687,237639.1044695083,231857.67686744893,227374.84439190503,225488.17970225346,224721.13518785973,242305.7550468997,229801.85401359422,230452.37571031586,242984.01321670582,1
224774.0532236051,229200.35933449157,233084.81282598944,237861.58229295752,243659.25287395384,248237.6269524984,251903.7985734798,254503.06484010807,255549.01634892068,251730.60073989362,245200.0683140554,238120.5808660738,232415.88060668405,227954.74110177415,226024.59785740156,225209.48650431907,242524.54898502052,230143.81540268403,230770.88620322783,243179.1140106867,1
224725.22365876558,229126.65138225208,232995.45037280468,237778.3921197363,243598.14258625434,248218.1400737069,251921.522887244,254551.46866394783,255611.70850184213,251768.76367588365,245219.05239055285,238114.81828631286,232376.09532523606,227891.87661360088,225966.4595560942,225155.09597693395,242688.67425299945,230136.30063398514,230784.1524672245,243367.63782883962,1
225937.88721990827,230194.50494701663,233930.41132344198,238578.1393612625,244304.40820469812,248895.57871550138,252605.6159798351,255266.59316671995,256355.73521771704,252562.9270586318,246105.99498734585,239114.41949175583,233492.92859801807,229101.40510746578,227192.1452877983,226380.8403834897,243557.6933946901,231154.19279159963,231871.0823417263,244307.93503810832,1
225494.63979006745,229817.68499193044,233617.10131326417,238341.7344408496,244139.78421157622,248766.40586975007,252458.81815638428,255068.40764956173,256133.17279969295,252336.4659983205,245908.82052243047,238902.81520990265,233217.88742005365,228750.2313320786,226799.06490100874,225959.4219024876,243560.34728725717,230989.71438891167,231574.4170175762,244176.17493326383,1
225836.152110805,230158.87247328236,233969.87226120205,238712.37033108628,244531.359606567,249169.03738169794,252882.0507214107,255517.9979705997,256600.69646386674,252816.40242555528,246375.93932467006,239374.31550667476,233689.27108426442,229188.70662559243,227193.83474337106,226323.26033082962,243853.39620814685,231279.99299673975,231823.48634048822,244420.03464957906,1
226276.39004010547,230561.3468198615,234332.5577201689,239021.3848437721,244804.95430275088,249441.67158564492,253174.6711793552,255832.36911236896,256922.07529175092,253132.9258690107,246651.37450079477,239633.81555422812,233988.60744592297,229557.3133383666,227607.2351714475,226760.11034116428,244089.56206250563,231581.96936084787,232219.6570890469,244761.69541043192,1
226314.96219673863,230601.29408428943,234381.6864807593,239102.02855059737,244931.40530900346,249602.55387300736,253370.18697827676,256053.9163773612,257157.15308064446,253331.50273257843,246807.51044252602,239758.21230179048,234076.30355783834,229611.50930798266,227647.51213694722,226795.03161866602,244262.6058057442,231617.49948580738,232207.99458590592,244874.7476119451,1
226224.1779179348,230571.92590249542,234412.0035169226,239185.60737574525,245064.5428088354,249768.99248096274,253551.23738324182,256225.56993196887,257323.62219176962,253509.07961607305,246976.5768880734,239874.89953299245,234142.84472524113,229622.031735488,227612.03181483224,226727.6490732186,244180.59306853125,231725.76795452923,232368.90548714582,244864.1691568163,1
226136.12111945258,230535.81306187707,234412.70669205673,239223.80007377343,245128.8686141169,249827.62732584975,253565.7481103044,256197.95688125893,257277.9251392703,253466.08033186157,246959.31080265154,239868.7891131601,234108.41885680612,229542.14598612313,227514.51125569665,226626.64092352003,244336.77645999906,231834.9906586299,232396.59169229298,244935.5024735347,1
226697.92001829945,231020.29866561756,234832.37675802826,239566.31299449783,245391.30618804708,250064.0837555892,253846.85898234238,256546.87674826704,257666.74011329014,253861.56351625285,247325.74082386805,240237.48763722528,234528.11988236275,230033.57431917594,228045.1634581482,227180.10247947264,244792.32528491225,232218.26615712262,232772.635084757,245367.0100032106,1
226981.6322636853,231194.36606932987,234910.89725836646,239589.12615272612,245438.53763384506,250205.37145843846,254075.42611801406,256834.17210078827,257970.86160829608,254109.33888792899,247561.16549042772,240443.68893108013,234685.96280581623,230191.45352853698,228247.86209437065,227426.06558662004,245386.52011706572,232603.13377381436,233068.88767274359,245859.42324943136,1
227528.5446571296,231779.9594859764,235522.16494955402,240211.5905927964,246043.0193555041,250752.12542779112,254569.54764869265,257298.88747686936,258412.05748346142,254542.78633888447,247941.91117403662,240820.6624619922,235116.25417622642,230687.1717469221,228777.1381634016,227967.4033528494,245707.13573463185,232912.76852926757,233515.6172350281,246323.38170836473,1
227483.15787719522,231718.53567889403,235457.45187402645,240193.32486443545,246116.45447141404,250911.85420946972,254788.00944256363,257552.96335772114,258682.31771169903,254775.89908939536,248154.19490128933,241008.96551354366,235234.4926881038,230724.64739924215,228770.68167794333,227936.47526069448,246043.0662397073,233001.23114704265,233437.02489236763,246479.69631976707,1
227685.96519467895,231944.97306722897,235700.19616742857,240448.65369781118,246361.57455669937,251108.6229990411,254890.00496359536,257577.68972421146,258664.85219978585,254777.61635843877,248209.59557241903,241103.36334750574,235375.53580599456,230906.62672109553,228967.2796718385,228137.21838213573,246265.57602680067,233229.40678523452,233768.44947130771,246816.64066825347,1
227629.65801515733,231952.84675011862,235773.17209310777,240581.42699810147,246537.42836516557,251305.5540528839,255099.02949403695,257792.5547044337,258893.259904589,254988.88124698738,248389.4938625504,241237.50862994342,235443.49963307098,230903.7569924328,228926.33687197516,228076.98424492174,246344.52536188965,233360.6547808884,233829.58127861284,246828.51041600175,1
227742.79434018754,232062.71228133346,235886.31938895333,240681.4796995995,246633.711238875,251422.19681431397,255253.1781612437,257962.46793981935,259072.1765664057,255218.15960970786,248689.29506190796,241578.5206303145,235781.0675983618,231187.1053320882,229141.35466253074,228237.99038109274,246272.19651573995,233384.0315080096,233844.41796119403,246752.9841796505,1
227761.00973808867,232165.0974802161,236066.11709950797,240952.41418083903,246965.13839740673,251774.84896442338,255650.0223632394,258410.45794227926,259547.4673405018,255609.5395458158,248884.84852959536,241606.22657359808,235722.97927740493,231105.6058665972,229085.93277000124,228220.1258450627,246765.96960330952,233730.46737741987,234200.01308732454,247244.24357234652,1
228097.64416765433,232400.4954273562,236212.00651099626,241020.43395954987,246998.16116351768,251816.63563771118,255682.82154085688,258440.98276320082,259577.3033584159,255642.19845968237,248957.6386088448,241742.74754091838,235913.95907988754,231351.73580099354,229375.4075789938,228538.9385930188,246617.40691547253,233666.4968799873,234234.9944555888,247207.54315232797,1
228469.1641005736,232794.39387424718,236617.41636434995,241426.69809982207,247371.73334260378,252149.3341626524,255999.78954856083,258759.27765647334,259895.32394258495,255981.35718407278,249270.29794508117,242014.00721453223,236197.84281982348,231674.68557367957,229721.31952732865,228900.01842862339,247166.48559213182,234224.2276541597,234732.07869047028,247690.31876945036,1
228430.61588240234,232748.60849140567,236569.5599471138,241367.47187398555,247344.84676408998,252185.57230204652,256099.61365561772,258875.30285067583,260015.08523134654,256108.70282015693,249447.1502798117,242209.8761790998,236360.5966193063,231783.76928233393,229775.2437849354,228903.77737542876,247162.79857448954,234233.26002090762,234699.70705821196,247649.1520008022,1
